"sample_id","hit_id_1","x_1","y_1","z_1","rho_1","eta_1","phi_1","volume_id_1","layer_id_1","module_id_1","value_1","hit_id_2","x_2","y_2","z_2","rho_2","eta_2","phi_2","volume_id_2","layer_id_2","module_id_2","value_2","hit_id_3","x_3","y_3","z_3","rho_3","eta_3","phi_3","volume_id_3","layer_id_3","module_id_3","value_3","hit_id_4","x_4","y_4","z_4","rho_4","eta_4","phi_4","volume_id_4","layer_id_4","module_id_4","value_4"
61,20964,15.898699760437,27.2378997802734,5.60033988952637,31.5384197235107,0.176651760935783,1.04245007038116,8,2,123,0.283565908670425,28006,35.9551010131836,62.4972991943359,10.4704999923706,72.1018829345703,0.144712552428246,1.04873180389404,8,4,246,0.285549402236938,34329,56.8400993347168,100.356002807617,15.6845998764038,115.334831237793,0.135576114058495,1.05546081066132,8,6,399,0.284599095582962,40052,83.591796875,150.727005004883,22.5405998229981,172.354919433594,0.130410254001617,1.06443548202515,8,8,599,0.288181900978088
65,21434,-17.226900100708,26.767599105835,15.1330995559692,31.8319091796875,0.459107309579849,2.14264011383057,8,2,126,0.336478412151337,28163,-38.0741996765137,60.1724014282227,31.6170997619629,71.2064743041992,0.430590301752091,2.13495063781738,8,4,251,0.295088827610016,34442,-60.904899597168,98.2230987548828,50.1713981628418,115.573280334473,0.42151540517807,2.12584042549133,8,6,408,0.306450396776199,40652,-89.306396484375,147.923004150391,74.1078033447266,172.79133605957,0.416720062494278,2.11395812034607,8,8,690,0.331013202667236
67,17872,-24.1105995178223,-20.9447994232178,-2.54974007606506,31.9375267028809,-0.0797505453228951,-2.42634391784668,8,2,98,0.322260022163391,26302,-53.842098236084,-47.6814994812012,-13.9534997940063,71.9200744628906,-0.192816942930222,-2.4168016910553,8,4,196,0.313089609146118,33191,-86.7160034179688,-78.8016967773438,-26.7474002838135,117.172409057617,-0.226336404681206,-2.40397357940674,8,6,319,0.311806708574295,39182,-125.834999084473,-118.059997558594,-42.4653015136719,172.547409057617,-0.243689000606537,-2.38806223869324,8,8,478,0.28659588098526
70,20587,26.716100692749,-16.9817008972168,2.95386004447937,31.6564083099365,0.0931752026081085,-0.566210746765137,8,2,119,0.365984678268433,27758,61.4771995544434,-38.7421989440918,18.6040992736816,72.666389465332,0.253303200006485,-0.562321424484253,8,4,238,0.352682799100876,34175,98.3830032348633,-61.4586982727051,35.1412010192871,116.001663208008,0.298485189676285,-0.558375000953674,8,6,386,0.298777371644974,39895,146.817993164062,-90.6378021240234,56.67919921875,172.541976928711,0.322856813669205,-0.553077876567841,8,8,579,0.301162391901016
78,20880,28.5641002655029,15.2154998779297,2.49917006492615,32.3638572692871,0.0771444737911224,0.489447861909866,8,2,122,0.320515006780624,27896,62.8117980957031,34.4607009887695,7.91561985015869,71.6439971923828,0.110261969268322,0.501794040203094,8,4,243,0.309879213571549,34279,101.190002441406,57.263500213623,14.0783996582031,116.269195556641,0.120790548622608,0.514969050884247,8,6,395,0.304533213376999,40005,147.95100402832,86.8841018676758,21.6581001281738,171.576065063477,0.125897496938705,0.53099113702774,8,8,592,0.317727297544479
83,18116,-11.9326000213623,-29.6986999511719,-26.0823993682861,32.0062446594238,-0.744273364543915,-1.95284366607666,8,2,99,0.324742704629898,26366,-26.8232002258301,-66.3669967651367,-40.4664993286133,71.5825500488281,-0.538853824138641,-1.95488774776459,8,4,198,0.33500400185585,33229,-43.6580009460449,-107.185997009277,-56.4869003295898,115.73616027832,-0.470512449741364,-1.95758903026581,8,6,322,0.348841279745102,38679,-65.2213973999023,-158.570999145508,-76.7041015625,171.460174560547,-0.433639258146286,-1.96101212501526,8,8,405,0.344807803630829
84,19122,4.54776000976562,31.7287006378174,-28.5415992736816,32.0529670715332,-0.80175256729126,1.42843329906464,8,2,108,0.340014904737472,27008,11.2852001190186,72.0780029296875,-46.5494003295898,72.9561080932617,-0.601174592971802,1.41548788547516,8,4,216,0.349754899740219,33626,19.3899002075195,114.410003662109,-65.4505996704102,116.041442871094,-0.537735342979431,1.4029141664505,8,6,350,0.341250211000443,38984,31.6215000152588,169.440002441406,-90.2275009155273,172.36540222168,-0.50210165977478,1.38629519939423,8,8,447,0.322919011116028
88,18512,28.3342990875244,-14.7639999389648,-22.5727005004883,31.9500904083252,-0.657982528209686,-0.480356901884079,8,2,103,0.327370584011078,26670,64.0831985473633,-33.062801361084,-34.6073989868164,72.1096725463867,-0.463186502456665,-0.476314604282379,8,4,206,0.318721890449524,33400,102.75700378418,-52.4795989990234,-47.5758018493652,115.382453918457,-0.40146017074585,-0.472183257341385,8,6,334,0.33771538734436,39329,154.386993408203,-77.783203125,-64.7512969970703,172.874435424805,-0.366309612989426,-0.46669864654541,8,8,502,0.311657518148422
90,21426,-21.5496997833252,22.906400680542,9.58672046661377,31.4498462677002,0.300292134284973,2.32568621635437,8,2,126,0.366560399532318,28197,-48.3326988220215,52.4025993347168,23.7008991241455,71.2887268066406,0.326624840497971,2.31581449508667,8,4,252,0.318948924541473,34466,-76.8980026245117,85.3881988525391,39.1386985778809,114.910606384277,0.334337592124939,2.30392599105835,8,6,409,0.334946513175964,40142,-113.194999694824,129.373001098633,59.2709999084473,171.902526855469,0.338304042816162,2.28959846496582,8,8,614,0.331850290298462
97,19846,-31.6375007629394,-4.77114009857178,7.70859003067017,31.9952373504639,0.238657265901566,-2.99191403388977,8,2,113,0.313583105802536,27321,-70.6206970214844,-10.2610998153687,16.5319995880127,71.3622665405273,0.229639366269112,-2.99730372428894,8,4,225,0.334473311901092,33869,-115.474998474121,-15.9930000305176,26.6298007965088,116.57723236084,0.226489141583443,-3.00397062301636,8,6,366,0.320860147476196,39680,-170.111999511719,-22.1492004394531,38.8856010437012,171.547897338867,0.224777370691299,-3.01211738586426,8,8,548,0.280648201704025
111,20260,12.8424997329712,-28.8153991699219,9.82775974273682,31.5476951599121,0.30669030547142,-1.15153920650482,8,2,117,0.303626418113708,27636,29.7817001342773,-66.2295989990234,29.3679008483887,72.6175537109375,0.394134849309921,-1.1482138633728,8,4,235,0.358452975749969,34077,47.763599395752,-105.388999938965,49.8744010925293,115.707397460938,0.418697834014893,-1.14527416229248,8,6,381,0.352933526039124,40388,71.4646987915039,-156.085006713867,76.4821014404297,171.667510986328,0.431965112686157,-1.14142727851868,8,8,649,0.355947762727737
120,19894,-27.0051994323731,-16.9608993530273,4.05090999603271,31.8896999359131,0.126689553260803,-2.58079552650452,8,2,114,0.326376616954804,26268,-61.0522003173828,-37.7089996337891,-16.0883007049561,71.758903503418,-0.222362384200096,-2.58829498291016,8,4,195,0.38333460688591,33172,-99.3476028442383,-60.3086013793945,-38.499698638916,116.219940185547,-0.325488120317459,-2.59600806236267,8,6,317,0.359836578369141,39164,-147.893997192383,-87.7602005004883,-66.5916976928711,171.972351074219,-0.378146469593048,-2.60604071617126,8,8,475,0.349158376455307
131,24275,-20.8225994110107,-24.8652000427246,10.9275999069214,32.432373046875,0.330864995718002,-2.26794123649597,8,2,115,0.343439996242523,32642,-46.0775985717773,-55.1223983764649,13.1662998199463,71.8444442749023,0.182250559329987,-2.26705598831177,8,4,229,0.327480316162109,39956,-74.5307006835938,-89.2964019775391,15.7251996994019,116.31282043457,0.134788990020752,-2.26630759239197,8,6,372,0.315472006797791,46574,-109.515998840332,-131.453994750977,18.8281002044678,171.09619140625,0.10982308536768,-2.26540446281433,8,8,557,0.306466817855835
133,23121,18.7413997650146,26.4176998138428,-2.87997007369995,32.3903503417969,-0.0887977704405785,0.953772246837616,8,2,107,0.344994336366653,32085,42.0014991760254,58.1856002807617,-17.3857002258301,71.7613372802734,-0.239961564540863,0.945553421974182,8,4,213,0.32748681306839,39554,68.5578994750977,93.3245010375977,-33.5891990661621,115.800033569336,-0.286141246557236,0.937212288379669,8,6,346,0.312708407640457,46294,103.419998168945,137.735992431641,-54.3461990356445,172.240814208984,-0.310510575771332,0.926747143268585,8,8,519,0.303396791219711
139,24044,-22.1403007507324,-22.4074001312256,12.2468996047974,31.5005474090576,0.379601120948792,-2.35019874572754,8,2,114,0.310858011245728,32624,-50.0731010437012,-50.4749984741211,16.2406005859375,71.0988082885742,0.226481825113297,-2.35219740867615,8,4,228,0.348213016986847,39943,-81.7102966308594,-81.9509963989258,20.7205009460449,115.726135253906,0.178104534745216,-2.35472393035889,8,6,371,0.319034218788147,46567,-121.36799621582,-120.936996459961,26.3094005584717,171.33576965332,0.152957543730736,-2.35797333717346,8,8,556,0.29572868347168
140,24194,-19.4834003448486,-25.5105991363525,10.6099004745483,32.0997428894043,0.324788779020309,-2.22303152084351,8,2,115,0.358763098716736,32637,-43.2685012817383,-56.8339004516602,12.4718999862671,71.4300765991211,0.173727691173553,-2.22149991989136,8,4,229,0.306014269590378,39960,-69.8168029785156,-92.0240020751953,14.5530996322632,115.511047363281,0.125657871365547,-2.21982979774475,8,6,372,0.299566984176636,46580,-103.555000305176,-137.095993041992,17.1968994140625,171.810791015625,0.099925622344017,-2.21771049499512,8,8,558,0.326462000608444
141,24307,-17.1707000732422,-26.625,8.14062023162842,31.6815967559814,0.254204481840134,-2.14358425140381,8,2,115,0.320336997509003,32653,-38.8320007324219,-59.5371017456055,6.95937013626099,71.0815811157227,0.0977510362863541,-2.14873909950256,8,4,229,0.277464598417282,39979,-64.217399597168,-97.2044982910156,5.60937976837158,116.501457214355,0.0481299832463264,-2.15461659431457,8,6,373,0.282523512840271,46591,-96.1968994140625,-143.175003051758,3.92188000679016,172.490371704102,0.0227348916232586,-2.16240167617798,8,8,559,0.318457961082458
142,24046,-20.9745998382568,-23.7124996185303,11.2363996505737,31.6578025817871,0.347874104976654,-2.29500269889832,8,2,114,0.284574896097183,32633,-48.1745986938477,-53.8446998596191,14.0468997955322,72.249870300293,0.193216621875763,-2.30067300796509,8,4,229,0.336308002471924,39946,-77.2477035522461,-85.3112030029297,16.9719009399414,115.087829589844,0.14693982899189,-2.30663156509399,8,6,371,0.30083641409874,46570,-116.634002685547,-126.73999786377,20.8964004516602,172.239715576172,0.121025905013084,-2.31469392776489,8,8,557,0.30556321144104
145,24233,-19.7768001556396,-25.3691997528076,7.52187013626099,32.1670341491699,0.231757566332817,-2.23294878005981,8,2,115,0.30452498793602,32651,-43.9421997070312,-56.4234008789062,5.66562986373901,71.5158538818359,0.0791394263505936,-2.23247241973877,8,4,229,0.258244514465332,39964,-71.0470962524414,-91.3121032714844,3.52813005447388,115.696113586426,0.0304900873452425,-2.23202085494995,8,6,372,0.299506515264511,45951,-105.957000732422,-136.335006713867,0.803122997283936,172.667663574219,0.00465126056224108,-2.23146772384644,8,8,480,0.314583003520966
150,25474,17.6131992340088,26.4118003845215,5.21785020828247,31.7459907531738,0.163631394505501,0.982653975486755,8,2,123,0.347259640693664,32094,40.3446006774902,59.1952018737793,0.644641995429993,71.6362915039062,0.00899870693683624,0.97255927324295,8,4,213,0.311082988977432,39551,65.3974990844727,95.1532974243164,-4.36843013763428,115.45987701416,-0.0378259867429733,0.96865451335907,8,6,346,0.316838681697845,46288,97.5289993286133,140.988006591797,-10.7797002792358,171.433731079102,-0.0628382861614227,0.965626120567322,8,8,519,0.302121818065643
154,24121,-28.6352005004883,-15.1359996795654,15.8121004104614,32.3894004821777,0.470621526241302,-2.6553430557251,8,2,114,0.329554796218872,32563,-63.728099822998,-33.206298828125,34.1613998413086,71.860481262207,0.45908796787262,-2.6612377166748,8,4,227,0.330084085464478,39894,-102.420997619629,-52.4682006835938,54.2545013427734,115.078117370605,0.455538511276245,-2.6681694984436,8,6,368,0.297377616167068,47158,-153.65299987793,-76.8235015869141,80.598503112793,171.787933349609,0.453472137451172,-2.67796063423157,8,8,630,0.315997987985611
155,21874,-22.9557991027832,-22.237699508667,-9.5682201385498,31.9606628417969,-0.295074224472046,-2.37208271026611,8,2,98,0.293311148881912,31494,-51.6811981201172,-49.6688003540039,-22.4435005187988,71.6793975830078,-0.308206707239151,-2.37604784965515,8,4,196,0.331568896770477,39120,-84.5364990234375,-80.4427032470703,-37.0191993713379,116.693817138672,-0.312140017747879,-2.38100337982178,8,6,319,0.309788793325424,45937,-125.726997375488,-118.143997192383,-55.0522994995117,172.526168823242,-0.313914179801941,-2.38727879524231,8,8,478,0.337152808904648
158,24066,-24.496000289917,-19.7700996398926,6.92685985565186,31.4787368774414,0.218310639262199,-2.46255278587341,8,2,114,0.301247805356979,32594,-55.8184013366699,-45.1912994384766,14.5679998397827,71.81884765625,0.201477840542793,-2.46101760864258,8,4,228,0.276794999837875,39931,-89.3110961914062,-73.1225967407227,22.8194999694824,115.426971435547,0.196430712938309,-2.4555287361145,8,6,370,0.367518484592438,46555,-131.927993774414,-109.649002075195,33.4281005859375,171.545623779297,0.193651512265205,-2.44815754890442,8,8,555,0.311964899301529
159,26176,-30.9095993041992,10.2770004272461,8.44462013244629,32.5733032226562,0.256430119276047,2.82060503959656,8,2,128,0.346376538276672,33634,-68.4326019287109,22.2908992767334,18.1781997680664,71.9715576171875,0.249963566660881,2.82669591903686,8,4,255,0.307934820652008,40670,-110.390998840332,35.1562004089356,28.9993000030518,115.85391998291,0.247766405344009,2.83327841758728,8,6,414,0.317504197359085,47106,-164.520004272461,50.9234008789062,42.9374008178711,172.220855712891,0.246802777051926,2.84141850471497,8,8,621,0.316546142101288
164,26121,-26.8651008605957,16.672399520874,19.6653995513916,31.6180725097656,0.587570011615753,2.58616590499878,8,2,127,0.340451419353485,33595,-61.4519996643066,38.8111000061035,39.5013008117676,72.6818389892578,0.519761800765991,2.57828450202942,8,4,254,0.322775304317474,40630,-97.7711029052734,62.8911018371582,60.573299407959,116.251792907715,0.499962061643601,2.56997847557068,8,6,412,0.347280919551849,47622,-143.427001953125,94.5173034667969,87.3724975585938,171.769683837891,0.48894476890564,2.55892181396484,8,8,695,0.300158381462097
166,25832,-5.54817008972168,31.3658008575439,12.1177997589111,31.8527183532715,0.371806412935257,1.7458713054657,8,2,125,0.319147288799286,33396,-11.8205003738403,70.2421035766602,22.3320999145508,71.2297515869141,0.308600425720215,1.73751652240753,8,4,249,0.311876505613327,40515,-18.1669006347656,114.751998901367,33.9772987365723,116.181144714355,0.288435041904449,1.72780764102936,8,6,405,0.310129195451736,46991,-24.8523006439209,170.363998413086,48.4874992370605,172.16716003418,0.278034329414368,1.71565222740173,8,8,607,0.314995914697647
170,22579,25.0216007232666,-21.638599395752,-6.84686994552612,33.0803489685059,-0.205526933073997,-0.713021874427795,8,2,103,0.310902714729309,31786,54.6404991149902,-47.8199996948242,-6.73437976837158,72.6108627319336,-0.0926136299967766,-0.71892911195755,8,4,205,0.337130397558212,39320,86.4465026855469,-76.5630035400391,-6.56561994552612,115.47679901123,-0.0568259432911873,-0.724840879440308,8,6,332,0.29711189866066,46098,127.541999816895,-114.730003356934,-6.45312976837158,171.551559448242,-0.0376074127852917,-0.732564687728882,8,8,498,0.261739999055862
179,25502,21.3876991271973,24.5928993225098,9.10927963256836,32.5920906066894,0.275976955890656,0.854993224143982,8,2,123,0.301102608442307,33273,46.74169921875,54.7178001403809,16.2299995422363,71.9640502929688,0.223659917712212,0.863850474357605,8,4,245,0.298193603754044,40400,74.7368011474609,89.1771011352539,24.213399887085,116.353530883789,0.206628546118736,0.873268187046051,8,6,398,0.293449580669403,46906,108.279998779297,132.272994995117,34.0393981933594,170.940643310547,0.197836846113205,0.884810388088226,8,8,596,0.307835698127747
182,24018,-32.3771018981934,-2.65553998947144,19.9461994171143,32.4858207702637,0.580790221691132,-3.05975675582886,8,2,113,0.293505787849426,32519,-71.5235977172852,-6.54238986968994,33.2010993957519,71.8221969604492,0.447211235761643,-3.05037474632263,8,4,225,0.346851825714111,39869,-114.587997436523,-11.6674003601074,47.8249015808105,115.180458068848,0.404126644134521,-3.04012203216553,8,6,365,0.306666314601898,46512,-170.761001586914,-19.716100692749,66.9643020629883,171.895446777344,0.380328506231308,-3.02664136886597,8,8,548,0.318292379379273
186,24559,10.7186002731323,-29.5580005645752,3.33719992637634,31.4414348602295,0.105941921472549,-1.22291493415833,8,2,117,0.328149020671844,32816,25.0039005279541,-66.7223968505859,12.6265001296997,71.2535858154297,0.176290601491928,-1.21224904060364,8,4,234,0.34009861946106,40096,41.6324005126953,-107.102996826172,22.7849998474121,114.910003662109,0.197008684277534,-1.2000572681427,8,6,380,0.321572005748749,46688,64.825798034668,-159.511001586914,36.0433006286621,172.180557250977,0.207834884524345,-1.18478202819824,8,8,571,0.311114192008972
187,24804,28.9573993682861,-12.3304996490479,10.5678997039795,31.4733562469482,0.329763650894165,-0.402560889720917,8,2,119,0.339587807655334,32981,65.3520965576172,-28.1555995941162,28.8684997558594,71.1592178344727,0.395311981439591,-0.406797766685486,8,4,238,0.314882516860962,40231,105.891998291016,-46.3382987976074,49.3161010742188,115.58699798584,0.414671272039414,-0.41249406337738,8,6,387,0.351529210805893,47346,156.796997070312,-70.0759963989258,75.1491012573242,171.743835449219,0.424683779478073,-0.420291125774383,8,8,658,0.350443482398987
189,24727,17.317699432373,-26.6863994598389,12.0284996032715,31.8129959106445,0.369625836610794,-0.995171189308166,8,2,118,0.326061397790909,32851,38.5984001159668,-59.7893981933594,25.2695007324219,71.1660690307617,0.348010569810867,-0.997539758682251,8,4,235,0.304765105247498,40125,62.3231010437012,-97.0673980712891,40.127498626709,115.352714538574,0.3412084877491,-1.00002300739288,8,6,382,0.316866099834442,46702,92.3018035888672,-144.731002807617,59.0789985656738,171.658630371094,0.337709724903107,-1.00308287143707,8,8,573,0.360300213098526
199,23836,-31.5352001190186,7.97732019424438,-3.84969997406006,32.5285491943359,-0.118073761463165,2.89382481575012,8,2,112,0.304872184991836,32460,-69.5922012329102,18.0634994506836,-11.1893997192383,71.8982925415039,-0.155006647109985,2.88763475418091,8,4,223,0.300168097019196,39839,-111.75700378418,29.8682994842529,-19.3763008117676,115.679481506348,-0.166726365685463,2.88043546676636,8,6,362,0.320896834135056,46488,-165.735992431641,45.9177017211914,-29.9235992431641,171.979232788086,-0.173129171133041,2.87131857872009,8,8,543,0.322418630123138
205,23014,29.4484996795654,14.9687004089355,0.166742995381355,33.0344696044922,0.00504752155393362,0.470266312360764,8,2,106,0.309564769268036,33180,63.9254989624023,32.9361000061035,4.96229982376099,71.9114456176758,0.0689510405063629,0.47575432062149,8,4,243,0.295872509479523,40330,101.856002807617,53.3624992370605,10.2781000137329,114.987831115723,0.0892655849456787,0.482585340738297,8,6,394,0.270415604114533,46861,150.570999145508,80.5968017578125,17.1968994140625,170.784866333008,0.100523948669434,0.491467297077179,8,8,591,0.2720046043396
207,23112,19.838399887085,25.8890991210938,-13.4827003479004,32.6160621643066,-0.402425915002823,0.916954696178436,8,2,107,0.290430396795273,32096,43.0463981628418,57.548999786377,-25.0499992370606,71.8670959472656,-0.341862112283707,0.928579270839691,8,4,213,0.306396394968033,39547,68.209098815918,93.5262985229492,-37.9432983398438,115.756858825684,-0.322181522846222,0.940672814846039,8,6,346,0.308054715394974,46286,99.0849990844727,140.128997802734,-54.4384994506836,171.621597290039,-0.312108784914017,0.95532214641571,8,8,519,0.316954106092453
208,23418,-5.69686985015869,31.8383007049561,-14.0573997497559,32.3439598083496,-0.421986043453217,1.74785387516022,8,2,109,0.359149575233459,32236,-13.1401996612549,70.4311981201172,-33.5796012878418,71.646484375,-0.453028559684753,1.75524365901947,8,4,217,0.347439974546432,39691,-22.2292995452881,113.921997070312,-55.7400016784668,116.070510864258,-0.46345517039299,1.76350224018097,8,6,353,0.345517486333847,45745,-34.3797988891602,167.404998779297,-83.2288970947266,170.898818969727,-0.469560176134109,1.77334892749786,8,8,451,0.335028827190399
209,25098,29.0133991241455,12.2762002944946,23.3927001953125,31.5036888122559,0.687167227268219,0.400278687477112,8,2,121,0.354192912578583,33122,65.7091979980469,27.1868991851807,35.3395004272461,71.1113662719727,0.478491008281708,0.392299681901932,8,4,242,0.30395969748497,40342,108.037002563477,43.5682983398438,49.0525016784668,116.491157531738,0.409538954496384,0.383323878049851,8,6,394,0.319737106561661,46858,159.736999511719,62.4547004699707,65.6973037719727,171.512390136719,0.374249309301376,0.37271037697792,8,8,590,0.323442697525024
211,24298,-15.8618001937866,-27.2556991577148,2.38192009925842,31.5352153778076,0.0754604935646057,-2.09784746170044,8,2,115,0.322400271892548,31583,-37.0045013427734,-62.6404991149902,-12.5804004669189,72.7541427612305,-0.172066271305084,-2.10438203811646,8,4,198,0.337277293205261,39148,-59.8524017333984,-99.6075973510742,-28.3353004455566,116.206642150879,-0.24148166179657,-2.11186408996582,8,6,321,0.314569890499115,45964,-89.9400024414062,-146.541000366211,-48.5463981628418,171.940307617188,-0.27872160077095,-2.12126708030701,8,8,481,0.302256733179092
217,24096,-22.6023998260498,-21.8899993896484,9.75444984436035,31.4649085998535,0.305247962474823,-2.37220478057861,8,2,114,0.293037414550781,32610,-50.7972984313965,-49.8089981079102,16.9290008544922,71.1428298950195,0.23576757311821,-2.36601758003235,8,4,228,0.290220707654953,39936,-82.1464004516602,-81.6225967407227,24.9958992004394,115.802757263184,0.214207053184509,-2.35939288139343,8,6,371,0.308789491653442,46565,-120.503997802734,-121.61499786377,34.9515991210938,171.205795288086,0.202757477760315,-2.3516058921814,8,8,556,0.309307903051376
221,23796,-31.4067001342773,10.2560997009277,-7.36008977890015,33.0388908386231,-0.220967948436737,2.82595252990723,8,2,112,0.336034595966339,32464,-69.0286026000977,21.6814994812012,-20.9440002441406,72.3535461425781,-0.285570234060287,2.83725595474243,8,4,223,0.305764406919479,39841,-111.169998168945,33.4632987976074,-36.1343002319336,116.097206115723,-0.306423872709274,2.84920930862427,8,6,362,0.314875274896622,46486,-165.580001831055,47.0050010681152,-55.6299018859863,172.122650146484,-0.317821502685547,2.86498880386353,8,8,543,0.319761455059052
