"sample_id","hit_id_5","x_5","y_5","z_5","rho_5","eta_5","phi_5","volume_id_5","layer_id_5","module_id_5","value_5"
264,61782,262.118988037109,-1.29858994483948,-49.5999984741211,262.122222900391,-0.188113272190094,-0.00495415972545743,13,2,380,2
265,65264,245.380004882812,-93.7949981689453,45,262.695373535156,0.170474231243134,-0.365106254816055,13,2,418,2
313,66001,258.183990478516,26.9944000244141,56.2000007629395,259.591369628906,0.214837715029716,0.104176379740238,13,2,461,2
323,70161,247.404006958008,-90.4383010864258,-4.19999980926514,263.415679931641,-0.0159436613321304,-0.350459277629852,13,2,418,2
347,61416,265.516998291016,0.219227999448776,21,265.51708984375,0.0790087357163429,0.00082566449418664,13,2,420,1
348,61439,239.746002197266,107.536003112793,-30.6000003814697,262.758697509766,-0.116194970905781,0.421640276908875,13,2,423,1
376,64901,254.438003540039,59.1427993774414,-46.2000007629395,261.221313476562,-0.175952166318893,0.228389143943787,13,2,422,1
418,72871,241.809997558594,86.8578033447266,54.4000015258789,256.936462402344,0.210174724459648,0.344845920801163,13,2,463,2
437,85079,259.769989013672,-47.5089988708496,13.8000001907349,264.078674316406,0.0522334314882755,-0.180889576673508,13,2,419,2
440,85115,259.638000488281,5.7646598815918,0.600001990795135,259.701995849609,0.00231037987396121,0.0221990346908569,13,2,421,1
472,75418,260.178985595703,-9.63601970672607,54.4000015258789,260.357360839844,0.207452312111855,-0.0370191968977451,13,2,460,2
480,75935,252.934005737305,-81.2699966430664,19.3999996185303,265.669769287109,0.0729581937193871,-0.31088998913765,13,2,418,3
487,72210,265.489990234375,0.102347999811172,6.59999990463257,265.490020751953,0.0248571913689375,0.000385506020393223,13,2,420,2
488,72211,264.765014648438,-3.01445007324219,17.3999996185303,264.782165527344,0.0656671673059464,-0.0113848876208067,13,2,420,2
493,68619,240.360000610352,-102.11799621582,-0.599996984004974,261.153228759766,-0.00229750201106071,-0.401747286319733,13,2,418,1
494,62438,252.61799621582,80.3449020385742,-37.7999992370605,265.087066650391,-0.142115756869316,0.307932168245316,13,2,422,1
500,75722,258.257995605469,28.0317001342773,70,259.774841308594,0.266305267810822,0.108118198812008,13,2,461,1
516,67213,260.295013427734,14.9412002563477,-1.79999995231628,260.723480224609,-0.00690372381359339,0.0573381036520004,13,2,421,1
523,70862,260.660003662109,-20.6632995605469,51,261.477752685547,0.193829342722893,-0.0791075602173805,13,2,420,1
524,70867,262.717010498047,-11.8193998336792,40.2000007629395,262.982727050781,0.152272656559944,-0.0449587777256966,13,2,420,2
526,70895,252.699996948242,79.3883972167969,31.7999992370606,264.876953125,0.119769230484962,0.30439704656601,13,2,422,1
537,73432,253.404998779297,71.178596496582,-21,263.211853027344,-0.0796991437673569,0.273832589387894,13,2,422,1
541,73409,263.342010498047,-9.13115978240967,22.2000007629395,263.500274658203,0.0841510444879532,-0.0346602611243725,13,2,420,1
550,66594,254.317993164062,60.5377006530762,36.5999984741211,261.423889160156,0.139549091458321,0.233690321445465,13,2,422,2
554,65165,254.188003540039,-61.2592010498047,-7.80000019073486,261.465545654297,-0.0298273637890816,-0.236489906907082,13,2,419,1
556,64660,258.680999755859,33.9365997314453,-54.4000015258789,260.897583007812,-0.207028910517693,0.130445957183838,13,2,381,1
557,64662,257.018005371094,10.7159996032715,-57.4000015258789,257.241302490234,-0.221325442194939,0.0416694432497024,13,2,381,2
560,66062,253.753997802734,67.1135025024414,-22.2000007629395,262.479156494141,-0.0844776034355164,0.25856214761734,13,2,422,1
564,66039,264.502014160156,-4.14428997039795,6.59999990463257,264.534454345703,0.0249468367546797,-0.0156669914722443,13,2,420,1
566,73774,253.514999389648,69.9032974243164,9,262.975921630859,0.0342169590294361,0.269050657749176,13,2,422,1
580,61146,257.300994873047,14.6659002304077,-50.7999992370605,257.718627929688,-0.195859536528587,0.0569373928010464,13,2,381,2
587,70930,255.016998291016,-51.3302993774414,-49.5999984741211,260.131622314453,-0.189535781741142,-0.198627829551697,13,2,379,2
598,70062,241.649993896484,99.8482971191406,34.2000007629394,261.465850830078,0.130430907011032,0.391828417778015,13,2,423,1
611,63057,254.171005249023,62.2513999938965,-5.40000009536743,261.683258056641,-0.0206341575831175,0.24019119143486,13,2,422,1
616,71777,261.765014648438,-15.9102001190186,45,262.248077392578,0.170762166380882,-0.0607057884335518,13,2,420,1
619,71781,260.351989746094,-21.9878997802734,6.59999990463257,261.278839111328,0.0252577532082796,-0.0842545703053474,13,2,420,1
623,67943,253.378005981445,71.4973983764648,-24.6000003814697,263.272277832031,-0.0933038517832756,0.275026112794876,13,2,422,1
636,67164,261.454986572266,-43.3580017089844,-29.3999996185303,265.025695800781,-0.110706269741058,-0.164337933063507,13,2,419,2
641,60306,261.049011230469,-5.89586019515991,64,261.115570068359,0.242712199687958,-0.022581422701478,13,2,460,2
645,53809,256.726989746094,-37.5718994140625,-4.19999980926514,259.461761474609,-0.0161866080015898,-0.145318001508713,13,2,420,1
655,58296,264.864990234375,-2.58589005470276,9,264.877624511719,0.0339715071022511,-0.00976273976266384,13,2,420,3
662,70526,254.175003051758,62.211498260498,12.6000003814697,261.677673339844,0.048132237046957,0.240039452910423,13,2,422,2
687,74272,247.363006591797,-90.5067977905273,6.59999990463257,263.400726318359,0.0250542741268873,-0.350756943225861,13,2,418,2
689,61551,260.777008056641,-7.06466007232666,54.4000015258789,260.872680664062,0.207048401236534,-0.0270841829478741,13,2,460,2
697,72541,240.602005004883,104.081001281738,21,262.149169921875,0.0800215899944305,0.408278256654739,13,2,423,2
702,71774,260.914001464844,23.5990009307861,36.5999984741211,261.979064941406,0.139255285263062,0.0902019962668419,13,2,421,2
726,66142,252.074996948242,51.986198425293,-54.4000015258789,257.379821777344,-0.209817871451378,0.20338162779808,13,2,382,1
733,66688,260.02099609375,11.1110000610352,42.5999984741211,260.258270263672,0.162961259484291,0.0427051857113838,13,2,421,1
736,75439,260.822998046875,22.3222999572754,6.59999990463257,261.776458740234,0.0252096448093653,0.0853760540485382,13,2,421,2
739,58401,242.957000732422,94.5677032470703,19.7999992370605,260.712799072266,0.0758728459477425,0.371193110942841,13,2,423,1
751,72101,257.360992431641,-34.8446998596191,52.2000007629395,259.709136962891,0.199664786458015,-0.134573996067047,13,2,420,1
765,79612,260.183013916016,13.385199546814,-6.59999990463257,260.527099609375,-0.0253305342048407,0.0514000095427036,13,2,421,2
767,74768,242.274993896484,97.3245010375977,31.7999992370606,261.092376708984,0.121496796607971,0.381980389356613,13,2,423,2
770,74711,257.242004394531,-53.7355003356934,9,262.794494628906,0.0342405810952187,-0.205929651856422,13,2,419,2
796,61027,260.131011962891,-46.619499206543,-5.40000009536743,264.275451660156,-0.0204317662864923,-0.177332922816277,13,2,419,2
800,71573,255.354995727539,48.462100982666,6.59999990463257,259.912963867188,0.0253903511911631,0.187552735209465,13,2,422,1
829,69667,256.205993652344,-48.4023017883301,-54.4000015258789,260.737976074219,-0.207153826951981,-0.186718851327896,13,2,379,1
836,76451,261.131011962891,-18.6373996734619,18.6000003814697,261.795257568359,0.0709881857037544,-0.0712510198354721,13,2,420,1
837,69097,259.191986083984,-26.9748001098633,49.7999992370605,260.591888427734,0.189958840608597,-0.103699341416359,13,2,420,1
850,74647,264.285003662109,-5.07931995391846,42.5999984741211,264.333801269531,0.160470247268677,-0.0192167349159718,13,2,420,1
861,60247,262.191009521484,-0.986913025379181,-50.7999992370605,262.19287109375,-0.192558273673058,-0.0037640817463398,13,2,380,2
865,67563,260.552001953125,18.5319995880127,-33,261.210235595703,-0.126001417636871,0.0710063427686691,13,2,421,1
881,79826,261.476989746094,31.4589004516602,46.2000007629395,263.362640380859,0.174536004662514,0.119736790657043,13,2,421,1
890,68021,263.777008056641,-7.26107978820801,27,263.876953125,0.10214276611805,-0.0275203920900822,13,2,420,1
896,72529,243.360992431641,92.9369964599609,16.2000007629395,260.503082275391,0.0621473416686058,0.364797025918961,13,2,423,1
900,53219,260.523986816406,-21.2476997375488,49.7999992370605,261.389007568359,0.189386531710625,-0.0813774466514587,13,2,420,2
911,72995,251.335998535156,60.5946006774902,67.5999984741211,258.537231445312,0.258579790592194,0.236575379967689,13,2,462,1
930,84566,259.889007568359,9.27567005157471,50.4000015258789,260.054473876953,0.192612379789352,0.0356757454574108,13,2,421,2
931,85215,256.553009033203,4.21264982223511,55.5999984741211,256.587585449219,0.215029194951057,0.0164187178015709,13,2,461,2
938,74953,264.040008544922,-6.13123989105225,37.7999992370605,264.111175537109,0.142637401819229,-0.0232167020440102,13,2,420,2
944,67845,241.957000732422,98.6057968139648,-5.40000009536743,261.278198242188,-0.0206660367548466,0.386984616518021,13,2,423,1
950,68577,261.864990234375,-2.38947010040283,62.7999992370605,261.875885009766,0.23756730556488,-0.00912456400692463,13,2,460,2
955,54259,257.571990966797,18.4561996459961,65.1999969482422,258.232391357422,0.249877244234085,0.0715322718024254,13,2,461,1
959,68340,240.438995361328,104.740997314453,-17.3999996185303,262.262451171875,-0.0662971138954163,0.410834759473801,13,2,423,1
962,53001,242.466995239258,96.5479965209961,29.3999996185303,260.982299804688,0.11241440474987,0.378945291042328,13,2,423,2
965,52977,260.351989746094,15.7391004562378,-25.7999992370606,260.827301025391,-0.0987554788589478,0.0603796802461147,13,2,421,1
977,67696,245.110000610352,85.8703002929688,-43.7999992370605,259.716430664062,-0.16785603761673,0.336972087621689,13,2,423,1
983,67671,260.966003417969,24.3171997070312,-19.7999992370605,262.096527099609,-0.0754730626940727,0.0929131880402565,13,2,421,2
996,62517,256.566986083984,4.41213989257812,64,256.604919433594,0.246894717216492,0.017195139080286,13,2,461,1
998,62052,261.717010498047,34.8102989196777,30.6000003814697,264.021881103516,0.115641564130783,0.132231265306473,13,2,421,1
1000,62035,258.10400390625,-31.6499996185303,24.6000003814697,260.037292480469,0.0944612473249435,-0.122015841305256,13,2,420,1
1029,68904,261.796997070312,35.9275016784668,-7.80000019073486,264.250732421875,-0.0295131728053093,0.136382281780243,13,2,421,1
1030,68919,253.330001831055,72.0552978515625,24.6000003814697,263.378173828125,0.0932665392756462,0.277114272117615,13,2,422,1
1031,68865,258.897003173828,-49.6585998535156,-13.8000001907349,263.616455078125,-0.0523248352110386,-0.189506694674492,13,2,419,2
1033,68873,254.188003540039,-61.2592010498047,-13.8000001907349,261.465545654297,-0.0527549833059311,-0.236489906907082,13,2,419,1
1034,72399,252.238998413086,84.7686004638672,22.2000007629395,266.101898193359,0.0833302140235901,0.324206680059433,13,2,422,2
1036,71805,259.125,-41.2122001647949,-53.2000007629395,262.381805419922,-0.201393738389015,-0.157722696661949,13,2,379,3
1063,60918,244.485992431641,88.3940963745117,-0.599996984004974,259.974853515625,-0.00230784923769534,0.346927732229233,13,2,423,2
1077,72461,251.055999755859,63.8625984191895,-58,259.051239013672,-0.222064271569252,0.249092906713486,13,2,382,1
1104,53545,260.720001220703,20.8859996795654,-31.7999992370606,261.555236816406,-0.121282823383808,0.079938217997551,13,2,421,2
1120,50527,263.278991699219,-9.40388011932373,24.6000003814697,263.446868896484,0.0932423323392868,-0.0357031300663948,13,2,420,2
1124,64924,245.421005249023,-93.7265014648438,52.2000007629395,262.709197998047,0.197413995862007,-0.364807009696961,13,2,418,2
1134,75700,261.533996582031,32.2569007873535,39,263.515716552734,0.147463768720627,0.122717551887035,13,2,421,1
1135,75709,255.505004882812,46.7084999084473,34.7999992370606,259.739288330078,0.133582890033722,0.180812001228332,13,2,422,2
1143,77141,263.631988525391,-7.88443994522095,10.1999998092651,263.749877929688,0.0386633090674877,-0.0298980809748173,13,2,420,1
1156,64679,242.255004882812,97.4021987915039,13.8000001907349,261.102813720703,0.0528281442821026,0.382285058498383,13,2,423,2
1157,64639,263.154998779297,-39.1698989868164,-25.7999992370606,266.05419921875,-0.0968213900923729,-0.14776237308979,13,2,419,3
1159,71002,264.049011230469,-6.09227991104126,-16.2000007629395,264.119293212891,-0.0612975768744946,-0.023068442940712,13,2,420,1
1161,58076,253.477005004883,70.3415985107422,30.6000003814697,263.056121826172,0.116064205765724,0.270695298910141,13,2,422,2
1195,66607,261.619995117188,-16.5335006713867,-8.39999961853027,262.141906738281,-0.0320382602512837,-0.0631126910448074,13,2,420,2
1200,59928,240.897003173828,-101.227996826172,-34.2000007629394,261.301513671875,-0.13051238656044,-0.397808849811554,13,2,418,1
1209,62822,242.514999389648,96.3537979125977,33,260.955139160156,0.12612384557724,0.378185838460922,13,2,423,1
1220,60881,240.421997070312,-102.015998840332,-19.7999992370605,261.170440673828,-0.0757400989532471,-0.401295036077499,13,2,418,2
1229,68117,252.361999511719,83.3339004516602,39,265.765167236328,0.146224424242973,0.318942099809647,13,2,422,2
1287,57650,253.044006347656,-81.0873031616211,53.4000015258789,265.718688964844,0.199635744094849,-0.310108780860901,13,2,418,1
1288,57698,252.768997192383,78.5913009643555,-13.8000001907349,264.705047607422,-0.0521098598837852,0.301446110010147,13,2,422,1
1290,71173,265.880004882812,1.77761995792389,-23.3999996185303,265.885955810547,-0.087894394993782,0.00668569793924689,13,2,420,1
1292,70650,249.455001831055,82.5139999389648,-60.4000015258789,262.747711181641,-0.22790040075779,0.319448173046112,13,2,382,1
1342,69427,253.29899597168,72.4140014648438,17.3999996185303,263.446716308594,0.0659995377063751,0.278456091880798,13,2,422,2
1348,73331,259.591003417969,-25.2605991363525,-35.4000015258789,260.817169189453,-0.135313928127289,-0.0970038175582886,13,2,420,1
1365,64114,248.003997802734,-89.4449005126953,-4.19999980926514,263.640625,-0.015930050984025,-0.346138924360275,13,2,418,1
1367,64160,253.914993286133,65.2404022216797,-29.3999996185303,262.162414550781,-0.111910477280617,0.251497805118561,13,2,422,2
1378,65989,253.585998535156,-62.74169921875,52.2000007629395,261.232421875,0.198515638709068,-0.242546916007996,13,2,419,1
1393,74458,261.860992431641,-42.3572998046875,-28.2000007629394,265.264617919922,-0.106109581887722,-0.160365894436836,13,2,419,1
1405,62080,244.005004882812,90.3355026245117,29.3999996185303,260.190216064453,0.112755216658115,0.354573309421539,13,2,423,2
1471,69085,262.690002441406,-11.93630027771,-35.4000015258789,262.961059570312,-0.134217336773872,-0.0454074963927269,13,2,420,1
1479,55627,246.141006469727,-73.1971969604492,58,256.794128417969,0.223984390497208,-0.289050608873367,13,2,459,2
1486,72702,261.891998291016,-15.3647003173828,7.80000019073486,262.342315673828,0.0297277215868235,-0.0586009062826634,13,2,420,1
1516,66518,250.636993408203,-70.0059967041016,-34.2000007629394,260.230163574219,-0.131046652793884,-0.272370904684067,13,2,419,1
1535,56454,255.602005004883,-57.7752990722656,41.4000015258789,262.050323486328,0.157334983348846,-0.222300469875336,13,2,419,1
1540,82497,250.983993530273,-69.1535034179688,-15,260.336639404297,-0.0575858652591705,-0.268858432769775,13,2,419,2
1543,68262,256.735992431641,-37.532901763916,9,259.464996337891,0.0346797853708267,-0.145164266228676,13,2,420,2
1556,76951,253.188995361328,-80.8475036621094,37.7999992370605,265.783721923828,0.14174573123455,-0.309083074331284,13,2,418,2
1560,77980,265.679992675781,0.920506000518799,17.3999996185303,265.681579589844,0.065445177257061,0.00346470298245549,13,2,420,1
1561,77981,256.944000244141,-36.6369018554688,-7.80000019073486,259.542846679688,-0.0300483386963606,-0.141632407903671,13,2,420,1
1578,62458,258.067993164062,-31.8057994842529,-9,260.020568847656,-0.0346057005226612,-0.122627422213554,13,2,420,1
1582,75205,244.447006225586,88.5494995117188,-22.2000007629395,259.991058349609,-0.085284136235714,0.347540855407715,13,2,423,2
1585,75187,262.117004394531,40.3959999084473,10.1999998092651,265.211517333984,0.0384503938257694,0.152911335229874,13,2,421,1
1592,82802,252.876007080078,42.6604995727539,-53.2000007629395,256.44921875,-0.20598866045475,0.167127624154091,13,2,382,1
1600,65892,260.200988769531,13.6245002746582,25.7999992370606,260.557434082031,0.0988574102520943,0.0523136742413044,13,2,421,2
1601,65376,258.730010986328,-28.961799621582,47.4000015258789,260.345947265625,0.181074380874634,-0.111474253237247,13,2,420,2
1640,57846,263.795013427734,-7.18315982818604,5.40000009536743,263.892822265625,0.020461393520236,-0.0272233542054892,13,2,420,1
1665,74476,262.031005859375,39.1991004943848,36.5999984741211,264.946838378906,0.137705326080322,0.148495972156525,13,2,421,1
1675,69166,244.591003417969,87.9670028686523,-4.19999980926514,259.928741455078,-0.0161575190722942,0.345245152711868,13,2,423,1
1708,71796,259.942993164062,10.0336999893188,-35.4000015258789,260.136566162109,-0.13566580414772,0.0385804660618305,13,2,421,2
1716,56579,260.579986572266,18.9309997558594,-17.3999996185303,261.266754150391,-0.0665494352579117,0.0725220665335655,13,2,421,1
1720,71785,259.494995117188,3.76975989341736,-15,259.522369384766,-0.0577662512660026,0.0145262712612748,13,2,421,1
1724,70587,253.072998046875,75.0444030761719,-17.3999996185303,263.965148925781,-0.065870076417923,0.288272678852081,13,2,422,2
1728,70574,259.477996826172,3.53036999702454,18.6000003814697,259.502014160156,0.0716145858168602,0.013604823499918,13,2,421,1
1772,75405,264.239013671875,-5.27411985397339,6.59999990463257,264.291625976562,0.0249698758125305,-0.0199570059776306,13,2,420,2
1776,75392,260.973999023438,-44.5439987182617,-31.7999992370606,264.748168945312,-0.119827210903168,-0.169054552912712,13,2,419,2
1795,74649,260.997009277344,24.7560997009277,37.7999992370605,262.16845703125,0.143687099218369,0.0945691093802452,13,2,421,1
1800,62320,257.377990722656,15.7431001663208,64.5999984741211,257.859008789062,0.247975274920464,0.0610911212861538,13,2,461,2
1807,80484,257.106994628906,-54.0690994262695,30.6000003814697,262.730804443359,0.116207264363766,-0.20727764070034,13,2,419,1
1810,80482,252.899002075195,-81.3270034790039,9,265.653869628906,0.0338722318410873,-0.311134606599808,13,2,418,2
1811,80516,263.252014160156,-9.52075004577637,48.5999984741211,263.424133300781,0.183462426066399,-0.0361501611769199,13,2,420,1
1851,60719,250.139007568359,74.5432968139648,-50.7999992370605,261.010009765625,-0.193420246243477,0.28962779045105,13,2,382,1
1855,71374,262.537994384766,-40.6894989013672,-31.7999992370606,265.672393798828,-0.119412280619144,-0.153761833906174,13,2,419,2
1857,71398,264.493011474609,-4.18324995040894,-42.5999984741211,264.526092529297,-0.160354495048523,-0.0158147886395454,13,2,420,2
1870,59126,263.260986328125,-9.48178958892822,-5.40000009536743,263.431671142578,-0.0204972866922617,-0.03600113093853,13,2,420,2
1900,62110,261.756011962891,-42.61669921875,43.7999992370605,265.202545166016,0.164415001869202,-0.161394670605659,13,2,419,2
1911,76752,263.019989013672,-39.5033988952637,21,265.969970703125,0.078874446451664,-0.149077340960503,13,2,419,2
1918,79894,258.476013183594,-50.6963996887207,-4.19999980926514,263.400787353516,-0.0159446001052856,-0.193677246570587,13,2,419,2
1926,80113,260.386993408203,-45.9893989562988,-46.2000007629395,264.417114257812,-0.173846855759621,-0.174816519021988,13,2,419,1
1946,54901,260.733001708984,-45.1370010375977,-18.6000003814697,264.611114501953,-0.070234090089798,-0.171416863799095,13,2,419,2
1967,70565,262.480987548828,-12.8323001861572,-35.4000015258789,262.794464111328,-0.134301871061325,-0.0488496012985706,13,2,420,2
1987,73696,265.635009765625,0.725705981254578,39,265.635986328125,0.146295070648193,0.00273195980116725,13,2,420,2
1990,73670,247.869003295898,-76.8255004882812,-11.3999996185303,259.501831054688,-0.0439162254333496,-0.300554543733597,13,2,419,1
2003,68551,262.167999267578,41.114200592041,-48.5999984741211,265.372253417969,-0.182130247354507,0.155556887388229,13,2,421,1
2012,68006,250.214004516602,-85.779899597168,13.8000001907349,264.509429931641,0.0521484017372131,-0.330269604921341,13,2,418,2
2025,56162,253.481002807617,-63.0012016296387,5.40000009536743,261.192962646484,0.0206729453057051,-0.243607923388481,13,2,419,2
2049,66043,259.106994628906,-27.338399887085,-26.2000007629394,260.545257568359,-0.100389681756496,-0.105121150612831,13,2,420,3
2061,61693,248.147994995117,-89.2052001953125,23.3999996185303,263.694885253906,0.0886228904128075,-0.345098584890366,13,2,418,2
2086,63361,258.067993164062,-31.8057994842529,-10.1999998092651,260.020568847656,-0.0392175801098347,-0.122627422213554,13,2,420,1
2089,63343,259.108001708984,-49.1397018432617,12.6000003814697,263.726501464844,0.0477585420012474,-0.187423631548882,13,2,419,2
2092,63872,256.085998535156,-48.6987991333008,67.5999984741211,260.67529296875,0.256504356861115,-0.187921971082687,13,2,459,1
2094,63410,265.290985107422,-0.754770994186401,-1.79999995231628,265.292053222656,-0.00678485399112105,-0.00284506077878177,13,2,420,2
2105,59736,260.346008300781,15.6592998504639,-6.59999990463257,260.816528320312,-0.0253024064004421,0.0600756518542767,13,2,421,1
2110,59743,261.988006591797,38.6006011962891,25.7999992370606,264.81640625,0.0972725376486778,0.146284818649292,13,2,421,2
2118,74737,255.522003173828,46.5093002319336,45,259.720245361328,0.172407940030098,0.180045753717422,13,2,422,2
2121,74713,258.023010253906,-32.0005989074707,-0.599996984004974,259.999847412109,-0.00230773049406707,-0.123392187058926,13,2,420,2
2124,65968,252.643005371094,45.3704986572266,-49.5999984741211,256.6845703125,-0.192050471901894,0.177689418196678,13,2,382,1
2125,59137,263.940002441406,-6.55980014801025,1.79999995231628,264.021514892578,0.00681758020073175,-0.0248482618480921,13,2,420,1
2134,69736,253.27799987793,72.6530990600586,48.5999984741211,263.492340087891,0.183415442705154,0.279350459575653,13,2,422,2
2147,58861,259.264007568359,-26.6630992889404,-9,260.631439208984,-0.0345246270298958,-0.102481216192245,13,2,420,1
2152,67935,259.997985839844,10.7917995452881,36.5999984741211,260.221862792969,0.140189588069916,0.0414834320545197,13,2,421,1
2155,67924,261.059997558594,25.6338005065918,43.7999992370605,262.315490722656,0.166208148002625,0.0978774651885033,13,2,421,1
2162,61219,250.442001342773,-70.4878005981445,-27,260.172485351562,-0.103591851890087,-0.274356096982956,13,2,419,2
2166,65243,255.251998901367,49.6576995849609,-12.6000003814697,260.037445068359,-0.0484356060624123,0.192143768072128,13,2,422,1
2184,61769,245.792999267578,-93.1100006103516,23.3999996185303,262.837738037109,0.0889111235737801,-0.36211085319519,13,2,418,2
2200,79135,259.558013916016,4.64751005172729,-16.2000007629395,259.599609375,-0.0623632855713368,0.0179035644978285,13,2,421,1
2231,61599,257.5419921875,-20.9734001159668,-62.7999992370605,258.394592285156,-0.240707948803902,-0.0812575072050095,13,2,380,1
2234,62070,243.830993652344,-96.3639984130859,23.3999996185303,262.182342529297,0.0891327783465385,-0.376368641853333,13,2,418,1
2243,68109,247.539993286133,-69.7503967285156,55.5999984741211,257.179260253906,0.214541912078857,-0.274653196334839,13,2,459,1
2248,62355,248.643997192383,-88.3831024169922,11.3999996185303,263.885223388672,0.043187141418457,-0.341531038284302,13,2,418,2
2259,75563,245.024002075195,86.2198028564453,37.7999992370605,259.751068115234,0.145015150308609,0.338351428508758,13,2,423,2
2267,63819,263.967987060547,-6.44292020797729,-6.59999990463257,264.046600341797,-0.0249929521232843,-0.024403115734458,13,2,420,2
2277,58515,251.804992675781,55.1346015930176,65.1999969482422,257.770385742188,0.250315964221954,0.215555757284164,13,2,462,2
2290,66083,260.097991943359,-23.078800201416,-29.3999996185303,261.119903564453,-0.112355381250381,-0.088499404489994,13,2,420,1
2295,70929,262.380004882812,44.0666999816895,-25.7999992370606,266.054779052734,-0.0968210697174072,0.166396975517273,13,2,421,1
2298,61647,261.533996582031,32.2569007873535,-46.2000007629395,263.515716552734,-0.174435585737228,0.122717551887035,13,2,421,1
2299,61645,261.990997314453,38.6404991149902,17.3999996185303,264.825164794922,0.0656565353274345,0.146432220935822,13,2,421,1
2303,62171,249.882995605469,77.5323028564453,67.5999984741211,261.634796142578,0.255583703517914,0.300856024026871,13,2,462,2
2311,71651,257.976989746094,-32.1954002380371,-6.59999990463257,259.978210449219,-0.025383997708559,-0.124157577753067,13,2,420,1
2313,71711,244.792999267578,87.1517028808594,4.19999980926514,259.84423828125,0.0161627922207117,0.342029541730881,13,2,423,2
2326,57543,252.490005493164,-57.5568008422852,-52,258.967163085938,-0.199472144246101,-0.224126920104027,13,2,379,2
2328,58487,258.468994140625,30.9841003417969,56.7999992370605,260.319488525391,0.216498136520386,0.119306191802025,13,2,461,1
2331,63966,262.388000488281,-41.0601005554199,-24.6000003814697,265.581237792969,-0.0924949645996094,-0.155227303504944,13,2,419,2
2334,58893,262.247985839844,42.2313003540039,-15,265.626617431641,-0.056440245360136,0.159664988517761,13,2,421,1
2337,58509,261.153991699219,-44.0992012023926,-42.5999984741211,264.851196289062,-0.160159409046173,-0.167284712195396,13,2,419,2
2379,69339,255.964996337891,-27.7523994445801,-54.4000015258789,257.465087890625,-0.209749445319176,-0.108000755310059,13,2,380,1
