"sample_id","hit_id_1","x_1","y_1","z_1","rho_1","eta_1","phi_1","volume_id_1","layer_id_1","module_id_1","value_1","hit_id_2","x_2","y_2","z_2","rho_2","eta_2","phi_2","volume_id_2","layer_id_2","module_id_2","value_2","hit_id_3","x_3","y_3","z_3","rho_3","eta_3","phi_3","volume_id_3","layer_id_3","module_id_3","value_3","hit_id_4","x_4","y_4","z_4","rho_4","eta_4","phi_4","volume_id_4","layer_id_4","module_id_4","value_4"
133,22838,31.3985996246338,-1.60831999778748,12.579400062561,31.4397640228271,0.390138536691666,-0.0511779375374317,8,2,120,0.329694092273712,30613,71.2332000732422,-2.9398500919342,20.485200881958,71.2938385009766,0.283521115779877,-0.0412473753094673,8,4,240,0.338495254516602,37593,115.263000488281,-3.53341007232666,29.2071990966797,115.31714630127,0.250644534826279,-0.0306456014513969,8,6,390,0.287291646003723,43942,171.216003417969,-2.96813011169434,40.2000007629395,171.241729736328,0.232651427388191,-0.0173338521271944,8,8,585,0.31472709774971
139,19457,32.0298004150391,0.79016500711441,-4.9328498840332,32.0395469665527,-0.153359368443489,0.0246646795421839,8,2,104,0.307507693767548,27679,71.5529022216797,1.26173996925354,-13.868200302124,71.5640258789062,-0.192594453692436,0.0176318380981684,8,4,208,0.305710673332214,34617,115.392997741699,1.06120002269745,-23.7133007049561,115.397872924805,-0.204072266817093,0.00919613987207413,8,6,338,0.300840497016907,40747,173.430999755859,-0.310665011405945,-36.6099014282227,173.431274414062,-0.209554672241211,-0.00179128698073328,8,8,508,0.292826116085052
140,19531,29.3908004760742,12.6969995498657,-3.86562991142273,32.0161361694336,-0.120448499917984,0.407789707183838,8,2,105,0.315363883972168,27724,66.019401550293,27.6945991516113,-4.65313005447388,71.5929641723633,-0.0649485290050507,0.397195935249329,8,4,210,0.317377001047134,34669,108.358001708984,43.9869995117188,-5.49688005447388,116.945770263672,-0.0469863899052143,0.385617762804031,8,6,342,0.297704517841339,40771,160.324996948242,62.4123992919922,-6.56561994552612,172.044799804688,-0.0381529554724693,0.371236830949783,8,8,512,0.308317005634308
141,19313,28.8050003051758,-13.7871999740601,-7.71978998184204,31.9345417022705,-0.239443317055702,-0.446413338184357,8,2,103,0.307747900485992,27586,65.0615997314453,-30.389799118042,-13.3101997375488,71.8091354370117,-0.184310019016266,-0.436976969242096,8,4,206,0.315248817205429,34551,105.888000488281,-48.1255989074707,-19.5186004638672,116.311401367188,-0.167035475373268,-0.42658594250679,8,6,335,0.365017592906952,40697,157.156997680664,-68.9259033203125,-27.2656002044678,171.607406616211,-0.158222571015358,-0.413316518068314,8,8,502,0.320736706256867
142,21410,31.2789001464844,-3.72999000549316,8.56943035125732,31.5005149841309,0.268792569637299,-0.11868891119957,8,2,120,0.318167299032211,28700,71.4475021362305,-8.06060981750488,17.9260005950928,71.9007568359375,0.24680270254612,-0.112343601882458,8,4,240,0.376785814762115,35320,115.962997436523,-12.3067998886108,28.2963008880615,116.614212036133,0.240328639745712,-0.105731196701527,8,6,390,0.300030797719955,41285,170.419998168945,-16.6630001068115,40.9269981384277,171.232681274414,0.236794784665108,-0.0974662750959396,8,8,584,0.283377140760422
145,18919,31.5944004058838,-6.92778015136719,0.8593710064888,32.3450164794922,0.026565795764327,-0.215856194496155,8,2,104,0.241824403405189,27399,70.138298034668,-14.5572996139526,-1.89688003063202,71.6330642700195,-0.0264773909002542,-0.204645827412605,8,4,207,0.337081998586655,34427,114.294998168945,-22.1979999542236,-5.04923009872437,116.430656433105,-0.0433532744646072,-0.191828593611717,8,6,337,0.28718900680542,40655,169.031997680664,-30.1812000274658,-8.87187957763672,171.705337524414,-0.0516462661325932,-0.176691174507141,8,8,505,0.30059090256691
150,20965,31.7978992462158,-3.32118010520935,-7.55212020874023,31.9708709716797,-0.234075352549553,-0.10406918823719,8,2,104,0.300473004579544,29649,71.883903503418,-6.64754009246826,-13.3182001113892,72.1906204223633,-0.183455720543861,-0.0922137945890427,8,4,208,0.317170709371567,36824,116.202003479004,-9.07942008972168,-19.6226997375488,116.556167602539,-0.167568638920784,-0.077976368367672,8,6,338,0.310408711433411,43320,172.470001220703,-10.5349998474121,-27.6583995819092,172.791458129883,-0.159392282366753,-0.0610072873532772,8,8,507,0.334423661231995
154,23065,31.5872993469238,1.73635995388031,2.34686994552612,31.63498878479,0.074118010699749,0.0549149252474308,8,2,120,0.314262986183167,30802,72.3411026000977,3.17491006851196,2.23438000679016,72.4107437133789,0.0308521538972855,0.0438599064946175,8,4,241,0.284371018409729,37604,116.21199798584,3.67321991920471,2.06561994552612,116.270034790039,0.0177647303789854,0.0315974019467831,8,6,391,0.322904348373413,43930,172.376998901367,2.70959997177124,1.95311999320984,172.398300170898,0.0113289104774594,0.0157177392393351,8,8,586,0.307379812002182
155,18150,29.2280006408691,11.6625995635986,10.0963001251221,31.4689083099365,0.315570384263992,0.379662543535232,8,2,121,0.286325603723526,24456,66.4340972900391,25.6250991821289,18.863000869751,71.2048797607422,0.26190710067749,0.368137568235397,8,4,242,0.291621088981628,30077,107.849998474121,40.0531997680664,28.5949993133545,115.047294616699,0.246059462428093,0.355592131614685,8,6,393,0.293208688497543,35291,162.557006835938,57.3221015930176,41.3202018737793,172.367645263672,0.237482726573944,0.339013814926147,8,8,590,0.336015224456787
158,18041,31.539400100708,0.887709975242615,4.09063005447388,31.5518913269043,0.129287153482437,0.0281386356800795,8,2,120,0.289611011743546,23438,73.2977981567383,1.33290994167328,-1.68130004405975,73.3099212646484,-0.022932093590498,0.0181828513741493,8,4,209,0.299023598432541,29332,115.420997619629,0.712284028530121,-7.40937995910645,115.423194885254,-0.0641491338610649,0.00617110403254628,8,6,338,0.318029314279556,34730,171.582992553711,-1.66136002540588,-15.02649974823,171.591033935547,-0.0874599888920784,-0.00968224182724953,8,8,507,0.27975070476532
159,17997,31.5844993591309,1.68643999099731,6.75156021118164,31.6294898986816,0.211869120597839,0.0533438883721829,8,2,120,0.279068797826767,24411,72.2630004882812,3.49673008918762,13.7479000091553,72.3475494384766,0.188900426030159,0.0483512282371521,8,4,241,0.312947303056717,30052,115.950996398926,4.95777988433838,21.2672004699707,116.056938171387,0.182237535715103,0.0427315160632133,8,6,391,0.33455091714859,35267,171.759002685547,6.1038498878479,30.8075008392334,171.867431640625,0.178305268287659,0.0355223417282104,8,8,586,0.284565180540085
164,21275,31.2978992462158,-3.39447999000549,9.06379985809326,31.4814395904541,0.284073203802109,-0.108034834265709,8,2,120,0.33569410443306,28640,71.3979034423828,-6.87451982498169,13.8233995437622,71.7280960083008,0.191545948386192,-0.0959887206554413,8,4,240,0.302205085754394,35219,115.754997253418,-9.69997978210449,19.0531005859375,116.160705566406,0.163297012448311,-0.0836021900177002,8,6,390,0.294242799282074,41273,172.102996826172,-11.8343000411987,25.6896991729736,172.509399414062,0.148372665047646,-0.0686548203229904,8,8,585,0.313062608242035
166,21338,31.270299911499,-3.88258004188538,10.0095996856689,31.5104122161865,0.31254655122757,-0.123529709875584,8,2,120,0.301916599273682,28632,71.4960021972656,-9.21903038024902,15.9670000076294,72.0879287719727,0.219721168279648,-0.128237098455429,8,4,240,0.304715216159821,35203,114.083999633789,-15.296799659729,22.2311992645264,115.104957580566,0.191957429051399,-0.133288681507111,8,6,389,0.333632111549377,41265,170.561996459961,-24.0561008453369,30.5401000976562,172.250076293945,0.176384881138802,-0.140116021037102,8,8,584,0.306388407945633
170,19306,32.363899230957,2.69333004951477,3.90507006645203,32.4757766723633,0.119957715272903,0.0830288752913475,8,2,121,0.308850914239883,25891,71.7440032958984,5.63429021835327,7.71002006530762,71.9649047851562,0.106931962072849,0.0783723965287209,8,4,241,0.327663898468018,31910,115.234001159668,8.48799991607666,11.9323997497559,115.546188354492,0.103086829185486,0.073526032269001,8,6,391,0.281737983226776,37367,170.759994506836,11.582200050354,17.3094005584717,171.15234375,0.100962862372398,0.0677236318588257,8,8,586,0.303125709295273
179,19876,29.5769004821777,12.1648998260498,-0.2656289935112,31.9808979034424,-0.00830565206706524,0.390207350254059,8,2,105,0.291464984416962,27891,66.4192962646484,26.8330001831055,0.803122997283936,71.6347198486328,0.0112111233174801,0.383944779634476,8,4,210,0.332661986351013,35452,108.462997436523,42.8926010131836,2.00938010215759,116.636177062988,0.0172268878668547,0.376585066318512,8,6,394,0.297069609165192,41256,160.126998901367,61.744701385498,3.49735999107361,171.618957519531,0.0203771982342005,0.368029832839966,8,8,590,0.292157411575317
182,21841,31.3938999176025,-1.69262003898621,4.64408016204834,31.4394969940186,0.147182881832123,-0.0538634210824966,8,2,120,0.311554998159409,27846,71.7396011352539,-3.19899010658264,0.746876001358032,71.8108901977539,0.0104004293680191,-0.0445621721446514,8,4,208,0.247169271111488,34613,115.794998168945,-3.97442007064819,-3.58379006385803,115.863182067871,-0.0309263151139021,-0.0343094319105148,8,6,338,0.329269111156464,40593,171.785995483398,-3.69182991981506,-9.00718975067139,171.825653076172,-0.0523964427411556,-0.02148755826056,8,8,507,0.266914308071136
186,19611,29.8071994781494,-11.7074003219604,-3.58437991142273,32.0239334106445,-0.111695677042007,-0.374258875846863,8,2,103,0.276843994855881,27794,68.3636016845703,-25.9505996704102,-3.28826999664307,73.123291015625,-0.0449536517262459,-0.362794578075409,8,4,207,0.301682084798813,34556,108.338996887207,-39.6932983398438,-2.90936994552612,115.381523132324,-0.0252124387770891,-0.351192533969879,8,6,335,0.327631086111069,40567,162.050994873047,-56.6836013793945,-2.45937991142273,171.678649902344,-0.0143249267712235,-0.336486548185349,8,8,503,0.275792181491852
187,14636,29.0583000183106,13.648099899292,-7.57812976837158,32.1038246154785,-0.233911767601967,0.439098685979843,8,2,105,0.291660994291306,20631,66.3956985473633,30.3936996459961,-8.53437995910645,73.0216751098633,-0.116610176861286,0.429293394088745,8,4,211,0.262539803981781,25677,106.286003112793,47.2708015441895,-9.52425956726074,116.323875427246,-0.0817857831716537,0.418480277061462,8,6,342,0.305859923362732,30277,157.533996582031,67.4900970458984,-10.6718997955322,171.382247924805,-0.0622294321656227,0.404760539531708,8,8,512,0.301276981830597
189,23324,31.398099899292,-1.6167299747467,6.41223001480103,31.439697265625,0.202565148472786,-0.0514458976686001,8,2,120,0.302120089530945,31316,71.2426986694336,-3.16650009155273,16.4426002502441,71.3130340576172,0.22857378423214,-0.044417429715395,8,4,240,0.316825300455093,38405,115.314002990723,-4.17324018478394,27.4627990722656,115.389495849609,0.235809370875358,-0.0361744426190853,8,6,390,0.319433093070984,44925,171.360992431641,-4.42178010940552,41.4280014038086,171.418029785156,0.239385336637497,-0.0257981661707163,8,8,585,0.297731280326843
199,20514,31.5044994354248,0.268779993057251,3.47186994552612,31.5056457519531,0.109976500272751,0.00853127241134644,8,2,120,0.310177981853485,27212,71.1029968261719,0.170633003115654,2.28917002677917,71.1032028198242,0.0321895144879818,0.00239979568868876,8,4,240,0.343693315982819,32634,115.518997192383,-0.517297983169556,0.8593710064888,115.520156860352,0.00743902148678899,-0.00447800429537892,8,6,338,0.34978199005127,38569,171.636993408203,-2.20475006103516,-0.940623998641968,171.651153564453,-0.00547979166731239,-0.0128447180613875,8,8,507,0.288832277059555
205,19490,31.5928993225098,1.83619999885559,6.39687013626099,31.6462154388428,0.200785160064697,0.0580553449690342,8,2,120,0.247314006090164,26417,72.2303009033203,3.63119006156921,12.290599822998,72.3215179443359,0.169136315584183,0.0502301082015038,8,4,241,0.309184610843658,32576,115.953002929688,4.94917011260986,18.603099822998,116.058578491211,0.159612044692039,0.0426566600799561,8,6,391,0.289481997489929,38242,171.82600402832,5.73375988006592,26.6571006774902,171.921646118164,0.154439091682434,0.0333571918308735,8,8,586,0.338303506374359
207,17567,32.0777015686035,1.63882005214691,-3.46531009674072,32.1195373535156,-0.107679702341557,0.0510446950793266,8,2,104,0.279047012329102,26413,72.3926010131836,2.96291995048523,3.01122999191284,72.4532089233398,0.0415490865707398,0.0409056581556797,8,4,241,0.284770905971527,32579,116.261001586914,3.43309998512268,10.0565004348755,116.311676025391,0.0863542482256889,0.0295206680893898,8,6,391,0.304263144731522,38240,172.369995117188,2.75121998786926,19.1697006225586,172.391952514648,0.11097040772438,0.0159597750753164,8,8,586,0.326313376426697
208,17771,31.9206008911133,5.46148014068604,-6.19665002822876,32.3844490051269,-0.190197646617889,0.169454976916313,8,2,105,0.325943410396576,25369,70.8238983154297,11.5227003097534,-10.0530996322632,71.7551193237305,-0.139648512005806,0.161281958222389,8,4,209,0.317247003316879,31850,115.418998718262,17.7285003662109,-14.4406003952026,116.772621154785,-0.123351164162159,0.152410060167313,8,6,340,0.274025917053223,37677,170.052001953125,24.2938995361328,-19.8279991149902,171.778564453125,-0.115172922611237,0.141901418566704,8,8,509,0.308365404605865
209,19710,29.1424007415771,14.5680999755859,6.67812013626099,32.5808067321777,0.203562140464783,0.463562488555908,8,2,122,0.30368959903717,26485,64.9804992675781,31.4918003082275,9.35540962219238,72.2094116210938,0.129199668765068,0.451279938220978,8,4,243,0.330536186695099,32634,104.533996582031,49.1189002990723,12.2944002151489,115.499015808105,0.106245927512646,0.439266234636307,8,6,394,0.294118076562882,38297,156.973007202148,70.8900985717773,16.1177997589111,172.238006591797,0.0934426337480545,0.424189448356628,8,8,591,0.310524016618729
211,16354,31.0345001220703,-8.06243991851807,2.74061989784241,32.0646705627441,0.0853678807616234,-0.254170954227448,8,2,120,0.304884672164917,22238,69.2117004394531,-17.2893009185791,7.52187013626099,71.3384857177734,0.105244785547256,-0.244793385267258,8,4,239,0.296595305204391,27614,111.767997741699,-26.7369003295898,12.8838996887207,114.921485900879,0.111876912415028,-0.234805300831795,8,6,388,0.319185584783554,32468,168.061004638672,-37.9053001403809,19.896900177002,172.282653808594,0.11523462831974,-0.221833005547523,8,8,583,0.311579406261444
217,19951,31.5233993530273,0.603735029697418,2.89113998413086,31.5291805267334,0.091569259762764,0.019149623811245,8,2,120,0.323977679014206,26937,71.0740966796875,0.862448990345001,12.2665996551514,71.0793304443359,0.171730846166611,0.0121339103206992,8,4,240,0.318865716457367,33237,114.944999694824,0.462623000144958,22.6826992034912,114.945930480957,0.196074888110161,0.00402471190318465,8,6,390,0.313239693641663,39204,171.033004760742,-1.14224994182587,36.0172996520996,171.036819458008,0.209055989980698,-0.00667843595147133,8,8,585,0.286142289638519
221,17759,28.8264999389648,-13.7426996231079,-1.93134999275208,31.9347591400146,-0.0604411624372006,-0.444865763187409,8,2,103,0.307960391044617,26867,64.6225967407227,-30.1487998962402,2.22777009010315,71.3093948364258,0.0312358140945435,-0.436520248651505,8,4,238,0.323401421308517,33197,105.430999755859,-47.9221992492676,6.84686994552612,115.811195373535,0.0590865686535835,-0.4266197681427,8,6,387,0.27047398686409,39176,156.697998046875,-68.7319030761719,12.6969003677368,171.109130859375,0.0741356015205383,-0.413355618715286,8,8,580,0.311536312103271
